PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,FAC_NAME,PRVDR_NUM,STATE_CD,PGM_TRMNTN_CD,ZIP_CD,Year
1.0,1,GIBSON GENERAL HOSPITAL,150020,IN,7,47670.0,2019.0
1.0,1,PARKVIEW REGIONAL MEDICAL CENTER,150021,IN,0,46845.0,2019.0
1.0,1,FRANCISCAN HEALTH CRAWFORDSVILLE,150022,IN,0,47933.0,2019.0
1.0,1,UNION HOSPITAL INC,150023,IN,0,47804.0,2019.0
1.0,1,ESKENAZI HEALTH,150024,IN,0,46202.0,2019.0
1.0,1,WELBORN BAPTIST HOSPITAL,150025,IN,7,47713.0,2019.0
1.0,1,GOSHEN GENERAL HOSPITAL,150026,IN,0,46526.0,2019.0
1.0,1,PUTNAM COUNTY HOSPITAL,150027,IN,1,46135.0,2019.0
1.0,1,ST JOSEPH REGIONAL MEDICAL CENTER MISHAWAKA CAMPUS,150029,IN,1,46544.0,2019.0
1.0,1,HENRY COUNTY MEMORIAL HOSPITAL,150030,IN,0,47362.0,2019.0
1.0,1,JAY COUNTY HOSPITAL,150031,IN,7,47371.0,2019.0
1.0,1,INDIANA UNIVERSITY MEDICAL CENTER,150032,IN,7,46202.0,2019.0
1.0,1,FRANCISCAN ST FRANCIS HEALTH - BEECH GROVE,150033,IN,1,46107.0,2019.0
1.0,1,ST MARY MEDICAL CENTER INC,150034,IN,0,46342.0,2019.0
1.0,1,PORTER REGIONAL HOSPITAL,150035,IN,0,46383.0,2019.0
1.0,1,WHITE COUNTY MEMORIAL HOSPITAL,150036,IN,7,47960.0,2019.0
1.0,1,HANCOCK REGIONAL HOSPITAL,150037,IN,0,46140.0,2019.0
1.0,1,INDIANA UNIVERSITY HEALTH MORGAN HOSPITAL INC,150038,IN,1,46151.0,2019.0
1.0,1,CAMERON MEMORIAL COMMUNITY HOSPITAL,150039,IN,7,46703.0,2019.0
1.0,1,GOOD SAMARITAN HOSPITAL,150042,IN,0,47591.0,2019.0
1.0,1,ST VINCENT FRANKFORT HOSPITAL INC,150043,IN,7,46041.0,2019.0
1.0,1,BAPTIST HEALTH FLOYD,150044,IN,0,47150.0,2019.0
1.0,1,PARKVIEW DEKALB HOSPITAL,150045,IN,0,46706.0,2019.0
1.0,1,TERRE HAUTE REGIONAL HOSPITAL,150046,IN,0,47802.0,2019.0
1.0,1,ST JOSEPH HOSPITAL,150047,IN,0,46802.0,2019.0
1.0,1,REID HEALTH,150048,IN,0,47374.0,2019.0
1.0,1,DUNN MEMORIAL HOSPITAL,150049,IN,1,47421.0,2019.0
1.0,1,ST VINCENT CLAY HOSPITAL INC,150050,IN,7,47834.0,2019.0
1.0,1,IU HEALTH BLOOMINGTON HOSPITAL,150051,IN,0,47403.0,2019.0
1.0,1,SCOTT MEMORIAL HOSPITAL,150052,IN,1,47170.0,2019.0
1.0,1,TIPT0N COUNTY MEMORIAL HOSPITAL,150053,IN,7,46072.0,2019.0
1.0,1,RANDOLPH COUNTY HOSPITAL & HEALTH SERV,150054,IN,7,47394.0,2019.0
1.0,1,INDIANA UNIVERSITY HEALTH,150056,IN,0,46202.0,2019.0
1.0,1,FRANCISCAN HEALTH MOORESVILLE,150057,IN,0,46158.0,2019.0
1.0,1,MEMORIAL HOSPITAL OF SOUTH BEND,150058,IN,0,46601.0,2019.0
1.0,1,RIVERVIEW HEALTH,150059,IN,0,46060.0,2019.0
1.0,1,WEST CENTRAL COMMUNITY HOSPITAL,150060,IN,7,47842.0,2019.0
1.0,1,DAVIESS COMMUNITY HOSPITAL,150061,IN,0,47501.0,2019.0
1.0,1,DECATUR COUNTY MEMORIAL HOSPITAL,150062,IN,1,47240.0,2019.0
1.0,1,WELLS COMMUNITY HOSPITAL,150063,IN,1,46714.0,2019.0
1.0,1,FAYETTE REGIONAL HEALTH SYSTEM,150064,IN,0,47331.0,2019.0
1.0,1,SCHNECK MEDICAL CENTER,150065,IN,0,47274.0,2019.0
1.0,1,GREENE COUNTY GENERAL HOSPITAL,150066,IN,7,47441.0,2019.0
1.0,1,DUKES MEMORIAL HOSPITAL,150067,IN,7,46970.0,2019.0
1.0,1,KING'S DAUGHTERS' HEALTH,150069,IN,0,47250.0,2019.0
1.0,1,PERRY COUNTY MEMORIAL HOSPITAL,150070,IN,7,47586.0,2019.0
1.0,1,BLOOMINGTON HOSPITAL & HEALTH CARE CTR,150071,IN,7,47454.0,2019.0
1.0,1,MEMORIAL HOSPITAL,150072,IN,0,46947.0,2019.0
1.0,1,MCCRAY MEMORIAL HOSPITAL,150073,IN,1,46755.0,2019.0
1.0,1,COMMUNITY HOSPITAL EAST,150074,IN,0,46219.0,2019.0
1.0,1,BLUFFTON REGIONAL MEDICAL CENTER,150075,IN,0,46714.0,2019.0
1.0,1,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH,150076,IN,0,46563.0,2019.0
1.0,1,MEMORIAL HOSPITAL OF MICHIGAN CITY,150077,IN,1,46360.0,2019.0
1.0,1,JASPER COUNTY HOSPITAL,150078,IN,7,47978.0,2019.0
1.0,1,HARRISON COUNTY HOSPITAL,150079,IN,1,47112.0,2019.0
1.0,1,GEORGE ADE MEMORIAL HOSPITAL,150081,IN,4,47922.0,2019.0
1.0,1,DEACONESS HOSPITAL INC,150082,IN,0,47747.0,2019.0
1.0,1,KINGWOOD HOSPITAL,150083,IN,7,46360.0,2019.0
1.0,1,ST VINCENT HOSPITAL & HEALTH SERVICES,150084,IN,0,46260.0,2019.0
1.0,1,UNION CITY MEMORIAL HOSPITAL,150085,IN,1,47390.0,2019.0
1.0,1,HIGHPOINT HEALTH,150086,IN,0,47025.0,2019.0
1.0,1,ST VINCENT ANDERSON REGIONAL HOSPITAL INC,150088,IN,0,46016.0,2019.0
1.0,1,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,150089,IN,0,47303.0,2019.0
1.0,1,FRANCISCAN HEALTH DYER,150090,IN,0,46311.0,2019.0
1.0,1,PARKVIEW HUNTINGTON HOSPITAL,150091,IN,0,46750.0,2019.0
1.0,1,RUSH MEMORIAL HOSPITAL,150092,IN,7,46173.0,2019.0
1.0,1,ST VINCENT MERCY HOSPITAL INC,150094,IN,7,46036.0,2019.0
1.0,1,PULASKI MEMORIAL HOSPITAL,150095,IN,7,46996.0,2019.0
1.0,1,LAGRANGE COMMUNITY HOSPITAL,150096,IN,7,46761.0,2019.0
1.0,1,MAJOR HOSPITAL,150097,IN,0,46176.0,2019.0
1.0,1,WASHINGTON COUNTY MEMORIAL HOSPITAL,150098,IN,7,47167.0,2019.0
1.0,1,ST MARY COMMUNITY HOSPITAL,150099,IN,1,46615.0,2019.0
1.0,1,ST VINCENT EVANSVILLE,150100,IN,0,47750.0,2019.0
1.0,1,PARKVIEW WHITLEY HOSPITAL,150101,IN,0,46725.0,2019.0
1.0,1,STARKE HOSPITAL,150102,IN,0,46534.0,2019.0
1.0,1,ST VINCENT WILLIAMSPORT HOSPITAL INC,150103,IN,7,47993.0,2019.0
1.0,1,WITHAM HEALTH SERVICES,150104,IN,0,46052.0,2019.0
1.0,1,WABASH COUNTY HOSPITAL,150105,IN,7,46992.0,2019.0
1.0,1,ADAMS COUNTY MEMORIAL HOSPITAL,150106,IN,1,46733.0,2019.0
1.0,1,FRANCISCAN HEALTH LAFAYETTE,150109,IN,0,47905.0,2019.0
1.0,1,COMMUNITY HOSPITAL OF BREMEN,150110,IN,7,46506.0,2019.0
1.0,1,WOODLAWN HOSPITAL,150111,IN,7,46975.0,2019.0
1.0,1,COLUMBUS REGIONAL HOSPITAL,150112,IN,0,47201.0,2019.0
1.0,1,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,150113,IN,0,46011.0,2019.0
1.0,1,BLACKFORD COUNTY HOSPITAL,150114,IN,7,47348.0,2019.0
1.0,1,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,150115,IN,0,47546.0,2019.0
1.0,1,MARGARET MARY COMMUNITY HOSPITAL,150122,IN,1,47006.0,2019.0
1.0,1,WIRTH REGIONAL HOSPITAL,150123,IN,1,47660.0,2019.0
1.0,1,BEDFORD REGIONAL MEDICAL CENTER,150124,IN,1,47421.0,2019.0
1.0,1,COMMUNITY HOSPITAL,150125,IN,0,46321.0,2019.0
1.0,1,FRANCISCAN HEALTH CROWN POINT,150126,IN,0,46307.0,2019.0
1.0,1,ST VINCENT JENNINGS HOSPITAL INC,150127,IN,7,47265.0,2019.0
1.0,1,COMMUNITY HOSPITAL SOUTH,150128,IN,0,46227.0,2019.0
1.0,1,COMMUNITY WESTVIEW HOSPITAL,150129,IN,1,46222.0,2019.0
1.0,1,ST MARY'S WARRICK HOSPITAL,150130,IN,7,47601.0,2019.0
1.0,1,METHODIST HOSPITAL SOUTHLAKE,150132,IN,7,46410.0,2019.0
1.0,1,KOSCIUSKO COMMUNITY HOSPITAL,150133,IN,0,46580.0,2019.0
1.0,1,MEDICAL CENTER OF SOUTHERN INDIANA,150134,IN,1,47111.0,2019.0
1.0,1,RICHMOND STATE HOSPITAL,150135,IN,1,47374.0,2019.0
1.0,1,WOMEN'S HOSPITAL OF INDIANAPOLIS,150136,IN,1,46260.0,2019.0
1.0,1,VENCOR HOSPITAL - INDIANAPOLIS,150137,IN,7,46204.0,2019.0
1.0,1,NORTHWEST FAMILY HOSPITAL,150138,IN,1,46402.0,2019.0
1.0,1,HEALTHWIN,150139,IN,1,46634.0,2019.0
1.0,1,THC - INDIANAPOLIS,150140,IN,7,46143.0,2019.0
1.0,1,AMERICAN TRANSITIONAL HOSPITAL,150141,IN,7,46208.0,2019.0
1.0,1,ST ELIZABETH ANN SETON HOSPITAL INC,150142,IN,7,47601.0,2019.0
1.0,1,ST ELIZABETH ANN SETON SPECIALITY CARE,150145,IN,7,46032.0,2019.0
1.0,1,PARKVIEW NOBLE HOSPITAL,150146,IN,0,46755.0,2019.0
1.0,1,HEARTLAND MEMORIAL HOSPITAL LLC,150147,IN,4,46321.0,2019.0
1.0,1,OUR LADY OF PEACE HOSPITAL,150148,IN,7,46617.0,2019.0
1.0,1,WOMEN'S HOSPITAL THE,150149,IN,0,47630.0,2019.0
1.0,1,DUPONT HOSPITAL LLC,150150,IN,0,46825.0,2019.0
1.0,1,SELECT SPECIALTY HOSPITAL-BLOOMINGTON,150151,IN,7,47402.0,2019.0
1.0,1,ST ELIZABETH ANN SETON HOSPITAL-INDPLS,150152,IN,7,46207.0,2019.0
1.0,1,ST VINCENT HEART CENTER OF INDIANA LLC,150153,IN,0,46290.0,2019.0
1.0,1,INDIANA HEART HOSPITAL THE,150154,IN,1,46250.0,2019.0
1.0,1,ST ELIZABETH ANN SETON HOSPITAL OF KOKOMO,150155,IN,1,46901.0,2019.0
1.0,1,REGENCY HOSPITAL OF NORTHWEST INDIANA,150156,IN,7,46312.0,2019.0
1.0,1,ST VINCENT CARMEL HOSPITAL INC,150157,IN,0,46032.0,2019.0
1.0,1,IU HEALTH WEST HOSPITAL,150158,IN,0,46123.0,2019.0
1.0,1,RENAISSANCE SPECIALTY HOSPITAL,150159,IN,1,47304.0,2019.0
1.0,1,ORTHOINDY HOSPITAL,150160,IN,0,46278.0,2019.0
1.0,1,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,150161,IN,0,46032.0,2019.0
1.0,1,FRANCISCAN HEALTH INDIANAPOLIS,150162,IN,0,46237.0,2019.0
1.0,1,SAINT CATHERINE REGIONAL HOSPITAL,150163,IN,1,47111.0,2019.0
1.0,1,MONROE HOSPITAL,150164,IN,1,47403.0,2019.0
1.0,1,FRANCISCAN HEALTH MUNSTER,150165,IN,0,46321.0,2019.0
1.0,1,PINNACLE HOSPITAL,150166,IN,0,46307.0,2019.0
1.0,1,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC,150167,IN,0,46845.0,2019.0
1.0,1,THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,150168,IN,0,46804.0,2019.0
1.0,1,COMMUNITY HOSPITAL NORTH,150169,IN,0,46256.0,2019.0
1.0,1,SURGICAL HOSPITAL OF MUNSTER,150170,IN,1,46321.0,2019.0
1.0,1,PROGRESSIVE HOSPITAL OF FORT WAYNE,150171,IN,7,46807.0,2019.0
1.0,1,PHYSICIANS' MEDICAL CENTER LLC,150172,IN,0,47150.0,2019.0
1.0,1,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,150173,IN,0,47905.0,2019.0
1.0,1,PROGRESSIVE HOSPITAL OF MERRILLVILLE,150174,IN,7,46307.0,2019.0
1.0,1,THE HEART HOSPITAL AT DEACONESS GATEWAY LLC,150175,IN,1,47630.0,2019.0
1.0,1,KENTUCKIANA MEDICAL CENTER LLC,150176,IN,1,47129.0,2019.0
1.0,1,UNITY MEDICAL AND SURGICAL HOSPITAL,150177,IN,0,46545.0,2019.0
1.0,1,CANCER CARE PARTNERS LLC,150178,IN,1,46545.0,2019.0
1.0,1,FAIRBANKS,150179,IN,0,46256.0,2019.0
1.0,1,DOCTORS NEUROMEDICAL HOSPITAL & BRAIN INSTITUTE,150180,IN,1,46506.0,2019.0
1.0,1,ST VINCENT FISHERS HOSPITAL INC,150181,IN,0,46037.0,2019.0
1.0,1,FRANCISCAN HEALTH CARMEL,150182,IN,1,46032.0,2019.0
1.0,1,MONROE HOSPITAL,150183,IN,0,47403.0,2019.0
1.0,1,ST VINCENT NEIGHBORHOOD HOSPITAL,150184,IN,1,46123.0,2019.0
1.0,1,UNITYPOINT HEALTH-MARSHALLTOWN,160001,IA,0,50158.0,2019.0
1.0,1,AVERA HOLY FAMILY HOSPITAL,160002,IA,7,51334.0,2019.0
1.0,1,SIOUX VALLEY MEMORIAL HOSPITAL,160003,IA,7,51012.0,2019.0
1.0,1,ST JOSEPH HEALTH & REHABILITATION CTR,160004,IA,1,52501.0,2019.0
1.0,1,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,160005,IA,0,51401.0,2019.0
1.0,1,BELMOND COMMUNITY HOSPITAL,160007,IA,7,50421.0,2019.0
1.0,1,UNITYPOINT HEALTH - KEOKUK,160008,IA,0,52632.0,2019.0
1.0,1,REGIONAL MED CTR FOR NE IA & DELAWARE,160009,IA,7,52057.0,2019.0
1.0,1,WASHINGTON COUNTY HOSPITAL,160012,IA,7,52353.0,2019.0
1.0,1,TRINITY MUSCATINE,160013,IA,0,52761.0,2019.0
1.0,1,CRAWFORD COUNTY MEMORIAL HOSPITAL,160014,IA,7,51442.0,2019.0
1.0,1,TRINITY REGIONAL MEDICAL CENTER,160016,IA,0,50501.0,2019.0
1.0,1,GUTHRIE COUNTY HOSPITAL,160018,IA,7,50115.0,2019.0
1.0,1,MERCY MEDICAL CENTER-CENTERVILLE,160020,IA,7,52544.0,2019.0
1.0,1,GREENE COUNTY MEDICAL CENTER,160021,IA,7,50129.0,2019.0
1.0,1,VETERANS MEMORIAL HOSPITAL,160023,IA,7,52172.0,2019.0
1.0,1,UNITYPOINT HEALTH - DES MOINES IOWA LUTHERAN,160024,IA,1,50316.0,2019.0
1.0,1,ST LUKES HOSPITAL,160025,IA,7,52803.0,2019.0
1.0,1,BOONE COUNTY HOSPITAL,160026,IA,7,50036.0,2019.0
1.0,1,MERCY MEDICAL CENTER - NEW HAMPTON,160027,IA,7,50659.0,2019.0
1.0,1,CHI HEALTH MERCY COUNCIL BLUFFS,160028,IA,0,51503.0,2019.0
1.0,1,MERCY HOSPITAL,160029,IA,0,52245.0,2019.0
1.0,1,MARY GREELEY MEDICAL CENTER,160030,IA,0,50010.0,2019.0
1.0,1,SHELBY COUNTY MYRTUE MEMORIAL HOSPITAL,160031,IA,7,51537.0,2019.0
1.0,1,MERCYONE NEWTON MEDICAL CENTER,160032,IA,0,50208.0,2019.0
1.0,1,GENESIS MEDICAL CENTER-DAVENPORT,160033,IA,0,52803.0,2019.0
1.0,1,ELLSWORTH MUNICIPAL HOSPITAL,160034,IA,7,50126.0,2019.0
1.0,1,GRUNDY COUNTY MEMORIAL HOSPITAL,160035,IA,7,50638.0,2019.0
1.0,1,FRANKLIN GENERAL HOSPITAL,160036,IA,7,50441.0,2019.0
1.0,1,FLOYD COUNTY MEMORIAL HOSPITAL,160037,IA,7,50616.0,2019.0
1.0,1,COVENANT MEDICAL CENTER-SCHOITZ,160038,IA,1,50702.0,2019.0
1.0,1,CASS COUNTY MEMORIAL HOSPITAL,160039,IA,7,50022.0,2019.0
1.0,1,MERCYONE CEDAR FALLS MEDICAL CENTER,160040,IA,0,50613.0,2019.0
1.0,1,ALEGENT HEALTH MERCY HOSPITAL,160041,IA,7,50841.0,2019.0
1.0,1,CLARINDA REGIONAL HEALTH CENTER,160043,IA,7,51632.0,2019.0
1.0,1,PELLA REGIONAL HEALTH CENTER,160044,IA,1,50219.0,2019.0
1.0,1,ST LUKES HOSPITAL,160045,IA,0,52402.0,2019.0
1.0,1,COMMUNITY MEMORIAL HOSPITAL,160046,IA,7,50525.0,2019.0
1.0,1,METHODIST JENNIE EDMUNDSON,160047,IA,0,51503.0,2019.0
1.0,1,RINGGOLD COUNTY HOSPITAL,160048,IA,7,50854.0,2019.0
1.0,1,CLARKE COUNTY PUBLIC HOSPITAL,160049,IA,7,50213.0,2019.0
1.0,1,MAHASKA COUNTY HOSPITAL,160050,IA,7,52577.0,2019.0
1.0,1,MERRILL PIONEER COMMUNITY HOSPITAL,160051,IA,7,51246.0,2019.0
1.0,1,MADISON COUNTY MEMORIAL HOSPITAL,160052,IA,7,50273.0,2019.0
1.0,1,SAMARITAN HOSPITAL NORTH,160053,IA,1,52732.0,2019.0
1.0,1,VAN BUREN COUNTY MEMORIAL HOSPITAL,160054,IA,7,52565.0,2019.0
1.0,1,DECATUR COUNTY HOSPITAL,160055,IA,7,50144.0,2019.0
1.0,1,JACKSON COUNTY PUBLIC HOSPITAL,160056,IA,7,52060.0,2019.0
1.0,1,GREAT RIVER MEDICAL CENTER,160057,IA,0,52655.0,2019.0
1.0,1,UNIVERSITY OF IOWA HOSPITAL & CLINICS,160058,IA,0,52242.0,2019.0
1.0,1,NORTH IOWA MEDICAL CENTER,160059,IA,1,50401.0,2019.0
1.0,1,DAVIS COUNTY HOSPITAL,160060,IA,7,52537.0,2019.0
1.0,1,LUCAS COUNTY HEALTH CENTER,160061,IA,7,50049.0,2019.0
1.0,1,DEWITT COMMUNITY HOSPITAL,160062,IA,7,52742.0,2019.0
1.0,1,CENTRAL COMMUNITY HOSPITAL,160063,IA,7,52043.0,2019.0
1.0,1,MERCYONE NORTH IOWA MEDICAL CENTER,160064,IA,0,50401.0,2019.0
1.0,1,ALEGENT HEALTH COMMUNITY MEMORIAL HOSP,160065,IA,7,51555.0,2019.0
1.0,1,BUENA VISTA REGIONAL MEDICAL CENTER,160066,IA,7,50588.0,2019.0
1.0,1,MERCYONE WATERLOO MEDICAL CENTER,160067,IA,0,50702.0,2019.0
1.0,1,REGIONAL HEALTH SERVICES OF HOWARD CO,160068,IA,7,52136.0,2019.0
1.0,1,MERCYONE DUBUQUE MEDICAL CENTER,160069,IA,0,52001.0,2019.0
1.0,1,ADAIR COUNTY MEMORIAL HOSPITAL,160070,IA,7,50849.0,2019.0
1.0,1,COMMUNITY MEMORIAL HOSPITAL,160071,IA,1,51346.0,2019.0
1.0,1,STEWART MEMORIAL COMMUNITY HOSPITAL,160072,IA,7,51449.0,2019.0
1.0,1,MARENGO MEMORIAL HOSPITAL,160073,IA,7,52301.0,2019.0
1.0,1,ORANGE CITY MUNICIPAL HOSPITAL,160074,IA,7,51041.0,2019.0
1.0,1,DALLAS COUNTY HOSPITAL,160075,IA,7,50220.0,2019.0
1.0,1,HAMILTON COUNTY PUBLIC HOSPITAL,160076,IA,7,50595.0,2019.0
1.0,1,MONROE COUNTY HOSPITAL,160077,IA,7,52531.0,2019.0
1.0,1,MERCY MEDICAL CENTER - CEDAR RAPIDS,160079,IA,0,52403.0,2019.0
1.0,1,MERCYONE CLINTON MEDICAL CENTER,160080,IA,0,52732.0,2019.0
1.0,1,WINNESHIEK COUNTY MEMORIAL HOSPITAL,160081,IA,1,52101.0,2019.0
1.0,1,UNITYPOINT HEALTH - DES MOINES IOWA METHODIST MEDI,160082,IA,0,50309.0,2019.0
1.0,1,MERCYONE DES MOINES MEDICAL CENTER,160083,IA,0,50314.0,2019.0
1.0,1,ELDORA REGIONAL MEDICAL CENTER,160085,IA,1,50627.0,2019.0
1.0,1,PEOPLES MEMORIAL HOSPITAL OF BUCHANAN,160086,IA,7,50644.0,2019.0
1.0,1,STORY COUNTY HOSPITAL,160088,IA,7,50201.0,2019.0
1.0,1,OTTUMWA REGIONAL HEALTH CENTER,160089,IA,0,52501.0,2019.0
1.0,1,MONTGOMERY COUNTY MEMORIAL HOSPITAL,160090,IA,7,51566.0,2019.0
1.0,1,LORING HOSPITAL,160091,IA,7,50583.0,2019.0
1.0,1,SHENANDOAH MEMORIAL HOSPITAL,160092,IA,7,51601.0,2019.0
1.0,1,VIRGINIA GAY HOSPITAL,160093,IA,7,52349.0,2019.0
1.0,1,WAVERLY MUNICIPAL HOSPITAL,160094,IA,7,50677.0,2019.0
1.0,1,HANCOCK COUNTY HEALTH SERVICES,160095,IA,7,50423.0,2019.0
1.0,1,GUTTENBERG MUNICIPAL HOSPITAL,160097,IA,7,52052.0,2019.0
1.0,1,AUDUBON COUNTY MEMORIAL HOSPITAL,160098,IA,7,50025.0,2019.0
1.0,1,GRAPE COMMUNITY HOSPITAL,160099,IA,7,51640.0,2019.0
1.0,1,BROADLAWNS MEDICAL CENTER,160101,IA,0,50314.0,2019.0
1.0,1,METROPOLITAN MEDICAL CENTER,160102,IA,1,50309.0,2019.0
1.0,1,ST LUKE'S/JONES REGIONAL MEDICAL CENTE,160103,IA,7,52205.0,2019.0
1.0,1,TRINITY BETTENDORF,160104,IA,0,52722.0,2019.0
1.0,1,HENRY COUNTY HEALTH CENTER,160106,IA,7,52641.0,2019.0
1.0,1,BURGESS HEALTH CENTER,160107,IA,7,51040.0,2019.0
1.0,1,MITCHELL COUNTY REGIONAL HEALTH CENTER,160108,IA,7,50461.0,2019.0
1.0,1,SIOUX CTR COMM HOSPITAL & HEALTH CTR,160109,IA,7,51250.0,2019.0
1.0,1,ALLEN HOSPITAL,160110,IA,0,50703.0,2019.0
1.0,1,MANNING REGIONAL HEALTHCARE CENTER,160111,IA,7,51455.0,2019.0
1.0,1,SPENCER MUNICIPAL HOSPITAL,160112,IA,0,51301.0,2019.0
1.0,1,WAYNE COUNTY HOSPITAL,160113,IA,7,50060.0,2019.0
1.0,1,KNOXVILLE AREA COMMUNITY HOSPITAL,160114,IA,7,50138.0,2019.0
1.0,1,JEFFERSON COUNTY HOSPITAL,160115,IA,7,52556.0,2019.0
1.0,1,GREATER COMMUNITY HOSPITAL,160116,IA,7,50801.0,2019.0
1.0,1,FINLEY HOSPITAL,160117,IA,0,52001.0,2019.0
1.0,1,PALO ALTO COUNTY HOSPITAL,160118,IA,7,50536.0,2019.0
1.0,1,JOHN MCDONALD HOSPITAL,160119,IA,1,52310.0,2019.0
1.0,1,KEOKUK COUNTY HEALTH CENTER,160120,IA,7,52591.0,2019.0
1.0,1,FORT MADISON COMMUNITY HOSPITAL,160122,IA,0,52627.0,2019.0
1.0,1,STORY CITY MEMORIAL HOSPITAL,160123,IA,1,50248.0,2019.0
1.0,1,LAKES REGIONAL HEALTHCARE,160124,IA,0,51360.0,2019.0
1.0,1,NORTHWEST IOWA HEALTH CENTER,160126,IA,7,51201.0,2019.0
1.0,1,PALMER LUTHERAN HEALTH CENTER,160129,IA,7,52175.0,2019.0
1.0,1,OSCEOLA COMMUNITY HOSPITAL,160130,IA,7,51249.0,2019.0
1.0,1,HORN MEMORIAL HOSPITAL,160131,IA,7,51445.0,2019.0
1.0,1,COMMUNITY MEMORIAL HOSPITAL,160132,IA,1,52162.0,2019.0
1.0,1,CHARTER COMMUNITY HOSPITAL,160133,IA,1,50310.0,2019.0
1.0,1,HAWARDEN COMMUNITY HOSPITAL,160134,IA,7,51023.0,2019.0
1.0,1,MERCY HOSPITAL OF FRANCISCAN SISTERS,160135,IA,7,50662.0,2019.0
1.0,1,AKRON CITY HOSPITAL,160136,IA,4,51001.0,2019.0
1.0,1,COMMUNITY MEMORIAL HOSPITAL,160138,IA,7,50674.0,2019.0
1.0,1,ALTA MEMORIAL HOSP,160139,IA,4,51002.0,2019.0
1.0,1,FLOYD VALLEY HOSPITAL,160140,IA,7,51031.0,2019.0
1.0,1,FOREST CITY COMMUNITY HOSPITAL,160141,IA,1,50436.0,2019.0
1.0,1,POCAHONTAS COMMUNITY HOSPITAL,160142,IA,7,50574.0,2019.0
1.0,1,KOSSUTH REGIONAL HEALTH CENTER,160143,IA,7,50511.0,2019.0
1.0,1,HEGG MEMORIAL HEALTH CENTER,160145,IA,7,51247.0,2019.0
1.0,1,ST LUKES REGIONAL MEDICAL CENTER,160146,IA,0,51104.0,2019.0
1.0,1,GRINNELL REGIONAL MEDICAL CENTER,160147,IA,0,50112.0,2019.0
1.0,1,BAUM HARMON MEMORIAL HOSPITAL,160151,IA,7,51245.0,2019.0
1.0,1,HUMBOLDT COUNTY MEMORIAL HOSPITAL,160152,IA,7,50548.0,2019.0
1.0,1,MERCYONE SIOUXLAND,160153,IA,0,51101.0,2019.0
1.0,1,MERCY MEDICAL CENTER-DYERSVILLE,160154,IA,7,52040.0,2019.0
1.0,1,SELECT SPECIALTY HOSPITAL-QUAD CITIES,160155,IA,7,52806.0,2019.0
1.0,1,CONTINUING CARE HOSPITAL AT ST LUKE'S,160156,IA,7,52402.0,2019.0
1.0,1,SELECT SPECIALTY HOSPITAL- DES MOINES,160157,IA,1,50314.0,2019.0
1.0,1,NEWMAN REGIONAL HEALTH,170001,KS,7,66801.0,2019.0
1.0,1,AXTELL CHRISTIAN HOSPITAL,170002,KS,1,67114.0,2019.0
1.0,1,ST ANTHONY HOSPITAL,170003,KS,1,67601.0,2019.0
1.0,1,HIAWATHA COMMUNITY HOSPITAL,170004,KS,7,66434.0,2019.0
1.0,1,ST JOSEPH MEMORIAL HOSPITAL,170005,KS,1,67550.0,2019.0
1.0,1,VIA CHRISTI HOSPITAL PITTSBURG INC,170006,KS,0,66762.0,2019.0
1.0,1,ST MARYS HEALTH CENTER OF EMPORIA,170007,KS,1,66801.0,2019.0
1.0,1,CITIZENS MEDICAL CENTER,170008,KS,7,67701.0,2019.0
1.0,1,SAINT JOHN HOSPITAL,170009,KS,0,66048.0,2019.0
1.0,1,MERCY HOSPITAL INDEPENDENCE,170010,KS,1,67301.0,2019.0
1.0,1,ST JOHNS REGIONAL HEALTH CENTER,170011,KS,1,67401.0,2019.0
1.0,1,SALINA REGIONAL HEALTH CENTER,170012,KS,0,67401.0,2019.0
1.0,1,HAYS MEDICAL CENTER,170013,KS,0,67601.0,2019.0
1.0,1,ADVENTHEALTH OTTAWA,170014,KS,0,66067.0,2019.0
1.0,1,MITCHELL COUNTY HOSPITAL,170015,KS,7,67420.0,2019.0
1.0,1,UNIVERSITY OF KANSAS HLTH SYSTEM ST FRANCIS CAMPUS,170016,KS,0,66606.0,2019.0
1.0,1,SUSAN B ALLEN MEMORIAL HOSPITAL,170017,KS,0,67042.0,2019.0
1.0,1,FREDONIA REGIONAL HOSPITAL,170018,KS,7,66736.0,2019.0
1.0,1,WILLIAM NEWTON HOSPITAL,170019,KS,7,67156.0,2019.0
1.0,1,HUTCHINSON REGIONAL MEDICAL CENTER INC,170020,KS,0,67502.0,2019.0
1.0,1,BAXTER MEMORIAL HOSPITAL,170021,KS,1,66713.0,2019.0
1.0,1,ATCHISON HOSPITAL,170022,KS,0,66002.0,2019.0
1.0,1,ST CATHERINE HOSPITAL,170023,KS,0,67846.0,2019.0
